cluster,user_pseudo_id,product_id_name,product_category_list,product_category_2_list,recency,frequency,monetary
1,1835469174.1709104,{'8905134635185': 'Green Floral Flared Dress'},['Dresses'],['All Clothing'],95,1,1500.0
1,274685955.17057264,{'8905134635192': 'Green Floral Flared Dress'},['Dresses'],['All Clothing'],134,1,1500.0
1,1615883551.1708343,"{'8905134635253': 'Indigo Dobby Flared Tunic', ' 8905134829416': ' Solid A-Line Tunic'}","['Kurtas', ' Tops']","['Kurtas &amp; Kurta Sets', ' All Clothing']",104,1,1900.0
1,1246823995.1677914,"{'8905134635352': 'Mustard Solid Straight Kurta', ' 8905134640400': ' Dark Blue Floral Straight Kurta'}",['Kurtas'],['Kurtas &amp; Kurta Sets'],93,1,2700.0
1,579615641.1708889,"{'8905134635369': 'Mustard Solid Straight Kurta', ' 8905724373466': ' The Queen Bee Dress'}","['Kurtas', ' Dresses']","['All Clothing', ' Kurtas &amp; Kurta Sets']",97,1,2645.0
0,262043765.1714132,{'8905134635413': 'Black Floral Curved Bottom'},['Bottoms'],['All Clothing'],32,1,2299.0
1,813968441.1708488,"{'8905134635444': 'Solid Straight Bottom', ' 8905134829065': ' Black Floral Curved Bottom'}",['Bottoms'],['All Clothing'],102,1,2789.0
0,417181631.17097807,{'8905134635550': 'Black Floral Curved Jump Suit'},['Jumpsuits'],['All Clothing'],31,1,1500.0
2,1280333901.168924,"{'8905134635550': 'Geometric Print Blue Viscose Co-ord', ' 8905724361913': ' Black Floral Curved Jump Suit', ' 8905134992523': ' Take A Breather Maxi Dress'}","['Dresses', ' Co-ords', ' Jumpsuits']",['All Clothing'],41,7,19371.0
2,1280333901.168924,"{'8905134907787': 'Navy Blue Foil Print Straight Slip-On Kurta', ' 8905724174018': ' Green Floral Flared Top', ' 8905134878407': ' Red Detachable Sling Strap Sling Bag'}","['Bags', ' Clearance Sale', ' Tops']","['All Accessories', ' All Clothing', ' Sale']",41,7,19371.0
2,1280333901.168924,{'8905134994459': 'Ikat Inspired Blue Co-ord'},['Co-ords'],['All Clothing'],41,7,19371.0
2,1280333901.168924,{'8905724159831': 'Black Geometric  Dress'},['Dresses'],['All Clothing'],41,7,19371.0
2,1280333901.168924,{'8905724368684': 'Summer In The Sky Co-ords Set'},['Black Friday Sale'],['Sale'],41,7,19371.0
2,1280333901.168924,{'8905724369728': 'Forest Waves Co-ords Set'},['Co-ords'],['All Clothing'],41,7,19371.0
2,1280333901.168924,{'8905724372940': 'Shades Of Red Co-ords Set'},['Co-ords'],['All Clothing'],41,7,19371.0
0,1237807333.1714635,"{'8905134635567': 'Shades Of Red Co-ords Set', ' 8905724372957': ' Black Floral Curved Jump Suit'}","['Co-ords', ' Jumpsuits']",['All Clothing'],28,1,2795.0
0,1096933712.170229,{'8905134635581': 'Black Floral Curved Jump Suit'},['Jumpsuits'],['All Clothing'],84,1,1750.0
1,976717273.1707338,"{'8905134635734': 'Pink Floral Flared Gown', ' 8905724293658': ' Citrus Burst maxi dress', ' 8905724328510': ' Sun’S Out Summer Dress'}",['Dresses'],['All Clothing'],115,1,4740.0
1,1426176159.1706345,{'8905134635796': 'Maroon Floral Flared Jumpsuit'},['Jumpsuits'],['All Clothing'],127,1,1750.0
0,13620473.171058036,{'8905134635819': 'Maroon Floral Flared Jumpsuit'},['Jumpsuits'],['All Clothing'],53,1,1750.0
2,1508879562.169341,{'8905134636458': 'Maroon Floral Straight Jacket'},['Women'],['End of Season Sale'],51,3,5250.0
2,1508879562.169341,{'8905134758440': 'Brown Sunglass'},['Sunglasses'],['All Accessories'],51,3,5250.0
2,1508879562.169341,{'8905134931256': 'Purple Ethnic Motifs Flared Gown'},['Dresses'],['All Clothing'],51,3,5250.0
1,1253655286.1705537,{'8905134636502': 'Pink Floral Flared Dress'},['Dresses'],['All Clothing'],129,1,3150.0
0,439448854.1712215,{'8905134636519': 'Pink Floral Flared Dress'},['Dresses'],['All Clothing'],59,1,1750.0
1,320392136.1709312,{'8905134636519': 'Pink Floral Flared Dress'},['Dresses'],['All Clothing'],93,1,1750.0
1,144389710.17005873,{'8905134636526': 'Pink Floral Flared Dress'},['Dresses'],['All Clothing'],118,1,1575.0
1,1683410178.1709392,"{'8905134636526': 'Wine Geometric Straight Concealed Zip Jump Suit', ' 8905134907558': ' Pink Floral Flared Dress'}","['Dresses', ' Jumpsuits']",['All Clothing'],92,1,3749.0
0,893736642.1705133,{'8905134636533': 'Pink Floral Flared Dress'},['Dresses'],['All Clothing'],65,1,1750.0
0,1268366801.1664283,{'8905134636533': 'Pink Floral Flared Dress'},['Dresses'],['All Clothing'],57,1,1575.0
1,117945474.17074956,{'8905134636687': 'Black Geometric Curved Top'},['Tops'],['All Clothing'],113,1,950.0
1,1426750538.1709547,"{'8905134636694': 'Black Geometric Curved Top', ' 8905134849728': ' Off White Floral Curved Top'}",['Tops'],['All Clothing'],90,1,2000.0
2,661672695.1665391,"{'8905134636724': 'Floral Embroidered Teal Top', ' 8905134974925': ' White Solid Straight Bottom', ' 8905134146384': ' BLACK SCARF', ' 8905724085956': ' Lilac Love Blouse', ' 8905134639350': ' Blue Scarf', ' 8905724085918': ' Lilac Floral Casual Top', ' 8905724489334': ' Black Geometric Curved Top', ' 8905134636717': ' Pink Floral Straight Top', ' 8905724444678': ' Pink Scarf', ' 8905134146377': ' Teal Scarf', ' 8905724085901': ' Aqua Solid Straight Top', ' 8905724208164': ' MULTI SCARF', ' 8905724221224': ' Maroon Chiffon Scarf'}","['Scarves &amp; Stoles', ' Bottoms', ' Accessories upto 50% Off', ' Tops']","['All Clothing', ' Sale', ' All Accessories']",33,3,480.0
2,661672695.1665391,"{'8905724015748': 'Sada Bahar Tunic Set\u200b', ' 8905724342455': ' White Solid Straight Bottom', ' 8905724003080': ' Off White Solid Straight Bottom', ' 8905724342639': ' Kohl Casual Pants', ' 8905724375118': ' Ink Straight Bottoms', ' 8905724436147': ' White Solid Embroidered Straight Bottom', ' 8905724008917': ' Sarson lovin', ' 8905724199363': ' Yellow Solid Embroidered Straight Top'}","['Bottoms', ' Kurta Sets', ' Tops']","['Kurtas &amp; Kurta Sets', ' All Clothing']",33,3,480.0
2,661672695.1665391,"{'8905724342646': 'Ink Straight Bottoms', ' 8905724009693': ' Casual Straight Bottom', ' 8905724208164': ' Kohl Casual Pants', ' 8905724372056': ' Alani Top', ' 8905134641636': ' Solid Straight Bottom', ' 8905134638872': ' Navy Solid Bottom', ' 8905724067884': ' White Solid Straight Bottom', ' 8905724342462': ' Pink Solid Straight Bottom', ' 8905724004599': ' Pop Of Pink top'}","['Bottoms', ' Tops', ' Black Friday Sale']","['Sale', ' All Clothing']",33,3,480.0
0,2137838610.170456,"{'8905134636816': 'Black Geometric Straight Bottom', ' 8905724003370': ' Black Floral Flared Gown'}","['Dresses', ' Bottoms']",['All Clothing'],55,1,3250.0
1,536211882.170706,"{'8905134636823': 'Blue Alloy and Fabric Earring', ' 8905724111235': ' Silver Alloy Earring', ' 8905724153617': ' Green Solid Embroidered Straight Top', ' 8905724011542': ' Black Geometric Straight Bottom'}","['Jewellery', ' Bottoms', ' Tops']","['All Clothing', ' All Accessories']",119,1,3425.0
1,1319367283.1709588,"{'8905134636892': 'Black Geometric Straight Bottom', ' 8905134636830': ' Wine Ethnic Motifs Embroidered Straight Kurta', ' 8905724000690': ' Black Geometric Curved Kurta'}","['Kurtas', ' Bottoms']","['Kurtas &amp; Kurta Sets', ' All Clothing']",89,1,2800.0
1,1430103987.1705763,"{'8905134636892': 'Black Geometric Straight Bottom', ' 8905134931270': ' Black Geometric Curved Kurta', ' 8905724372476': ' White Solid Straight Top', ' 8905134636830': ' Off White Foil Print Flared Set of 2', ' 8905134929482': ' Dark Green Solid Straight Kurta', ' 8905724181399': ' Solid Straight Bottom', ' 8905724177040': ' Purple Ethnic Motifs Flared Gown', ' 8905134824800': ' Charge Up The Style Co-Ord Set', ' 8905724186820': ' Aqua Floral Printed Kurta'}","['Co-ords', ' Bottoms', ' Dresses', ' Kurtas', ' Tops', ' Kurta Sets']","['Kurtas &amp; Kurta Sets', ' All Clothing']",134,1,166.0
1,1234042909.1707857,"{'8905134636892': 'Black Geometric Curved Kurta', ' 8905724370199': ' Seafoam Shrug Set'}","['Kurta Sets', ' Kurtas']",['Kurtas &amp; Kurta Sets'],109,1,3460.0
0,1003503842.1710263,{'8905134637172': 'Sage Green Floral Flared Dress'},['Dresses'],['All Clothing'],82,1,1950.0
0,817977224.1713672,"{'8905134637172': 'Panna embroidered kurta set', ' 8905134852131': ' Pink Floral Flared Suit', ' 8905724376405': ' Sage Green Floral Flared Dress'}","['Kurta Sets', ' Dresses']","['All Clothing', ' Kurtas &amp; Kurta Sets']",42,1,8170.0
0,810035248.1712016,{'8905134637189': 'Sage Green Floral Flared Dress'},['Dresses'],['All Clothing'],61,1,1950.0
0,1503387811.171518,{'8905134637189': 'Sage Green Floral Flared Dress'},['Dresses'],['All Clothing'],25,1,1560.0
1,725686332.1705478,{'8905134637189': 'Sage Green Floral Flared Dress'},['Dresses'],['All Clothing'],137,1,1950.0
1,1909266899.1706667,{'8905134637189': 'Sage Green Floral Flared Dress'},['Dresses'],['All Clothing'],123,1,1950.0
0,1375608951.1712127,{'8905134637189': 'Sage Green Floral Flared Dress'},['Dresses'],['All Clothing'],60,1,1755.0
0,706955672.171065,{'8905134637196': 'Sage Green Floral Flared Dress'},['Dresses'],['All Clothing'],71,1,1950.0
0,1515144270.1712976,{'8905134637196': 'Sage Green Floral Flared Dress'},['Dresses'],['All Clothing'],47,1,1560.0
1,796032292.1695795,{'8905134637196': 'Sage Green Floral Flared Dress'},['Dresses'],['All Clothing'],110,1,1950.0
0,713701875.1710048,"{'8905134637400': 'White Floral Smocking Fit And Flare Gown', ' 8905724181481': ' Powder Blue Solid Curved Tunic', ' 8905134638438': ' Off White Floral Flared Gown', ' 8905724106392': ' White Dobby Curved Kurta'}","['Tops', ' Dresses', ' Kurtas']","['All Clothing', ' Kurtas &amp; Kurta Sets']",84,1,114.0
1,1678534289.170801,{'8905134637554': 'Aqua Floral Straight Top'},['Tops'],['All Clothing'],108,1,1100.0
0,1584352209.1701107,"{'8905134637707': 'Mustard Floral Flared Suit', ' 8905134927181': ' Ikat Print Cotton Yellow Tunic', ' 8905724011528': ' Wine Solid Straight Top', ' 8905134851479': ' Pink Ethnic Motifs Flared Suit', ' 8905724242137': ' Ikat Inspired Lime Green Viscose Kurta', ' 8905724602801': ' Green Solid Embroidered Straight Top', ' 8905134656036': ' Neel top', ' 8905724413803': ' Aqua Ethnic Motifs Curved Top'}","['Clearance Sale', ' Tops', ' Kurta Sets', ' Kurtas']","['Kurtas &amp; Kurta Sets', ' All Clothing', ' Sale']",79,1,219.0
0,1439712038.1711006,"{'8905134637950': 'Stardust Dreams Dress', ' 8905724343940': ' Light Pink Floral Curved Top'}","['Tops', ' Dresses']",['All Clothing'],65,1,2295.0
0,2013678457.1712048,"{'8905134637974': 'Blue Floral Printed A-Line Top', ' 8905134898955': ' Maroon Viscose Printed Scarf', ' 8905134236320': ' Light Pink Floral Curved Top'}","['Scarves &amp; Stoles', ' (not set)', ' Tops']","['All Accessories', ' (not set)', ' All Clothing']",59,1,2089.0
1,2019612041.1696472,{'8905134638278': 'Dark Pink Solid Curved Bottom'},['Bottoms'],['All Clothing'],92,1,1250.0
1,830062215.170894,{'8905134638605': 'Pink Geometric Straight Kurta'},['Kurtas'],['Kurtas &amp; Kurta Sets'],87,1,1135.0
1,905124365.1707059,{'8905134638612': 'Pink Geometric Straight Kurta'},['Kurtas'],['Kurtas &amp; Kurta Sets'],119,1,1135.0
0,1559529692.1709795,{'8905134638612': 'Pink Geometric Straight Kurta'},['Kurtas'],['Kurtas &amp; Kurta Sets'],79,1,1250.0
1,1184231265.1706939,"{'8905134638612': 'Pink Geometric Straight Kurta', ' 8905724016875': ' Floral Tie-Ups Straight Kurta'}",['Kurtas'],['Kurtas &amp; Kurta Sets'],115,2,4420.0
1,1184231265.1706939,"{'8905134827924': 'Purple Ethnic Motifs Straight Kurta', ' 8905724199967': ' Solid Curved Kurta', ' 8905134641568': ' Ethnic Motifs Straight Kurta'}",['Kurtas'],['Kurtas &amp; Kurta Sets'],115,2,4420.0
1,995944009.170806,"{'8905134638636': 'Wine Solid Straight Kurta', ' 8905134849766': ' Pink Geometric Straight Kurta'}",['Kurtas'],['Kurtas &amp; Kurta Sets'],107,1,2250.0
3,1602684554.1708095,"{'8905134638636': 'Pink Geometric Straight Kurta', ' 8905724154812': ' Multi Brass Earring'}","['Jewellery', ' Kurtas']","['Kurtas &amp; Kurta Sets', ' All Accessories']",99,2,6550.0
3,1602684554.1708095,"{'8905724154812': 'Navy Print Scarf', ' 8905134973010': ' Gold Zinc and Alloy Earring', ' 8905724154867': ' Green Solid Embroidered Straight Top', ' 8905724015168': ' Multi Brass Earring', ' 8905134638643': ' Pink Geometric Straight Kurta', ' 8905724011566': ' Coral Floral Tassel Straight Top'}","['Kurtas', ' All Accessories', ' Jewellery', ' Tops']","['Kurtas &amp; Kurta Sets', ' Women', ' All Clothing', ' All Accessories']",99,2,6550.0
0,554095462.1712041,{'8905134638643': 'Pink Geometric Straight Kurta'},['Kurtas'],['Kurtas &amp; Kurta Sets'],61,1,1250.0
0,128068131.171387,"{'8905134638964': 'White Solid Straight Bottom', ' 8905724199820': ' Off White Solid Curved Bottom', ' 8905134634102': ' Off White Solid Lace Bottom'}",['Bottoms'],['All Clothing'],40,1,7397.0
1,964437067.1707289,"{'8905134639039': 'Wine Floral Flared Suit', ' 8905724375811': ' Dolna Kurta Set'}",['Kurta Sets'],['Kurtas &amp; Kurta Sets'],116,1,4845.0
1,927885407.1705815,"{'8905134639091': 'Black Floral Flared Gown', ' 8905724196812': ' White Maxi Dress', ' 8905134644606': ' Sage Green Embroidered Foil Print Jump Suit', ' 8905134433910': ' Wine Floral Flared Gown', ' 8905134853923': ' Off White Floral Flared Gown', ' 8905724106408': ' Peach Solid High-Low Shrug'}","['Dresses', ' Tops', ' Jumpsuits']",['All Clothing'],132,1,126.0
1,781458087.1709832,{'8905134639220': 'White Ethnic Motifs Flared Shrug'},['Tops'],['All Clothing'],87,1,1100.0
2,1871600746.1686883,"{'8905134639282': 'Dark Pink Solid Gathered Fit And Flare Gown', ' 8905134850137': ' Citrus Burst maxi dress', ' 8905724328527': ' White Floral Smocking Fit And Flare Gown', ' 8905724181504': ' Indigo Geometric Flared Dress', ' 8907641584512': ' Prakriti Maxi Dress', ' 8905724181269': ' Blue Floral Casual Dress'}",['Dresses'],['All Clothing'],63,3,18125.0
2,1871600746.1686883,{'8905134929512': 'Dark Pink Ethnic Motifs Straight Suit'},['Co-Ord Sets'],['Diwali Sale Upto 70% off'],63,3,18125.0
2,1871600746.1686883,"{'8905724375637': 'White Floral Smocking Fit And Flare Gown', ' 8905724283932': ' Fire Of Forest Dress', ' 8905724293665': ' Positano Dress', ' 8905724181498': ' Sun’S Out Summer Dress'}",['Dresses'],['All Clothing'],63,3,18125.0
0,1120413998.1708152,"{'8905134639299': 'Indigo Geometric Tie-Ups Fit And Flare Dress', ' 8905724180378': ' Blue Floral Casual Dress'}",['Dresses'],['All Clothing'],84,2,4245.0
0,1120413998.1708152,{'8905724374937': 'Marigold Slip-On Dress'},['Dresses'],['All Clothing'],84,2,4245.0
0,396619522.17130286,"{'8905134639329': 'Riddle Me Black Blouson Top', ' 8905724373404': ' Lilac Floral Casual Top'}",['Tops'],['All Clothing'],50,1,1605.0
1,403347019.17001987,{'8905134639343': 'Lilac Floral Casual Top'},['Tops'],['All Clothing'],93,1,1050.0
0,1084266731.1710396,"{'8905134639343': 'Lilac Floral Casual Top', ' 8905724014840': ' Pink Floral Shirt Style Top'}",['Tops'],['All Clothing'],79,1,1950.0
0,1394405454.170775,"{'8905134639367': 'Green Solid Embroidered Straight Top', ' 8905724011566': ' Polite Floral Top', ' 8905724390661': ' Lilac Floral Casual Top'}",['Tops'],['All Clothing'],48,2,5355.0
0,1394405454.170775,{'8905724186820': 'Solid Straight Bottom'},['Bottoms'],['All Clothing'],48,2,5355.0
0,46319931.171085194,{'8905134639459': 'Indigo Floral Casual Jump Suit'},['Jumpsuits'],['All Clothing'],66,1,1650.0
1,1220052841.1707656,"{'8905134639459': 'Forest Waves Co-ords Set', ' 8905724372452': ' Indigo Floral Casual Jump Suit', ' 8905724369698': ' Charge Up The Style Co-Ord Set'}","['Jumpsuits', ' Co-ords']",['All Clothing'],112,1,4536.0
3,54022126.17088856,"{'8905134639459': 'Dark Green Solid Straight Jumpsuit', ' 8905724374876': ' Black Floral-Polka Co-ords Set', ' 8905724423826': ' Indigo Floral Casual Jump Suit', ' 8905724368974': ' Shades Of Red Co-ords Set', ' 8905724375477': ' All About Aqua Co-ords Set', ' 8905134638575': ' In the Red Co-ords Set', ' 8905134633754': ' Moody Tones Co-ords Set', ' 8905724369698': ' Pink Floral Flared Jump Suit', ' 8905724372933': ' Casual Wear Staight Pant Set', ' 8905724372285': ' Forest Waves Co-ords Set'}","['Women', ' Co-ords', ' Jumpsuits']","['All Clothing', ' End of Season Sale']",97,1,14765.0
0,879767637.171239,{'8905134639466': 'Indigo Floral Casual Jump Suit'},['Jumpsuits'],['All Clothing'],57,1,1650.0
0,811502503.1664046,{'8905134639466': 'Indigo Floral Casual Jump Suit'},['Jumpsuits'],['All Clothing'],62,1,1650.0
0,1642914443.1710908,{'8905134639473': 'Indigo Floral Casual Jump Suit'},['Jumpsuits'],['All Clothing'],54,1,1650.0
1,1221287268.1705263,"{'8905134639473': 'Blue Abstract Straight Set-3', ' 8905724277740': ' Sun’S Out Summer Dress', ' 8905724342523': ' The Queen Bee Dress', ' 8905724293672': ' Teal Solid Straight Jump Suit', ' 8905134825043': ' Blushing Pinks Co-ords Set', ' 8905134825883': ' Blue Geometric Blouson Stitched Saree', ' 8905724373497': ' Indigo Floral Casual Jump Suit'}","['Kurta Sets', ' Co-ords', ' Jumpsuits', ' Dresses', ' Black Friday Sale']","['Kurtas &amp; Kurta Sets', ' All Clothing', ' Sale']",120,1,176.0
1,1642021962.1708884,{'8905134639633': 'Indigo Floral Flared Jumpsuit'},['Jumpsuits'],['All Clothing'],97,1,2050.0
1,408326477.1705769,{'8905134639633': 'Indigo Floral Flared Jumpsuit'},['Jumpsuits'],['All Clothing'],134,1,2050.0
1,1528482088.1708243,"{'8905134639657': 'Moon Child Set', ' 8905724246517': ' Indigo Floral Flared Jumpsuit', ' 8905724369957': ' Desi Dhamaka Co-ords Set'}","['Co-ords', ' Jumpsuits', ' Black Friday Sale']","['All Clothing', ' Sale']",101,1,5690.0
1,704615555.1707401,"{'8905134639763': 'Red Solid Embroidered Fit And Flare Tunic', ' 8905724012143': ' Dark Blue Ethnic Motifs Flared Top'}",['Tops'],['All Clothing'],105,1,1890.0
0,230646703.17111892,{'8905134639770': 'Dark Blue Ethnic Motifs Flared Top'},['Tops'],['All Clothing'],71,1,950.0
0,936725009.1711795,"{'8905134639831': 'Indigo Ethnic Motifs Flared Top', ' 8905134637677': ' Light Blue Tie & Dye Flared Kurta', ' 8905134932895': ' Pink Ethnic Motifs Flared Dress'}","['Kurtas', ' Dresses', ' Tops']","['Kurtas &amp; Kurta Sets', ' All Clothing']",58,1,3650.0
1,153606878.1682904,{'8905134639886': 'Indigo Floral Flared Gown'},['Dresses'],['All Clothing'],102,1,1650.0
3,1212888048.1708236,"{'8905134640042': 'Indigo Ethnic Motifs Festive Suit', ' 8905134817871': ' Off White Ethnic Motifs Straight Suit', ' 8905134851479': ' Foil Print Flared Dhoti Kurta Set', ' 8905134854531': ' Pink Ethnic Motifs Flared Suit', ' 8905134644538': ' Blue Geometric Asymmetric Suit'}","['Kurtas', ' Kurta Sets']",['Kurtas &amp; Kurta Sets'],103,1,14050.0
1,327097891.17056763,"{'8905134640066': 'Candyland kurta set', ' 8905724297427': ' In The Limelight Co-ords Set', ' 8905724174766': ' Green Floral Straight Set of 2', ' 8905724376023': ' Blue Geometric Asymmetric Suit'}","['Kurta Sets', ' Women']","['End of Season Sale', ' Kurtas &amp; Kurta Sets']",134,1,8140.0
2,1301814401.1701927,{'8905134640073': 'Blue Geometric Asymmetric Suit'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],88,12,24450.0
2,1301814401.1701927,"{'8905134740322': 'Coral Ethnic Motifs Fit & Flare Suit Set', ' 8905724375668': ' Fire Of Forest Dress'}","['(not set)', ' Dresses']","['All Clothing', ' (not set)']",88,12,24450.0
2,1301814401.1701927,{'8905134740445': 'Lilac Floral Suit Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],88,12,24450.0
2,1301814401.1701927,{'8905134740445': 'Lilac Floral Suit Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],88,12,24450.0
2,1301814401.1701927,"{'8905134974376': 'Mustard Stripes Curved Top', ' 8905134633723': ' Gold Footwear'}","['Footwear', ' Tops']","['All Accessories', ' All Clothing']",88,12,24450.0
2,1301814401.1701927,"{'8905134974437': 'Pink Footwear', ' 8905134740322': ' Coral Ethnic Motifs Fit & Flare Suit Set'}","['(not set)', ' Accessories upto 50% Off']","['(not set)', ' Sale']",88,12,24450.0
2,1301814401.1701927,{'8905724004186': 'Light Green Floral Flared Set-3'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],88,12,24450.0
2,1301814401.1701927,{'8905724008627': 'Dark Blue Solid Embroidered Fit And Flare Dress'},['Dresses'],['All Clothing'],88,12,24450.0
2,1301814401.1701927,"{'8905724180385': 'Aqua Floral Regular Dress', ' 8905134637080': ' Indigo Geometric Tie-Ups Fit And Flare Dress'}",['Dresses'],['All Clothing'],88,12,24450.0
